w_grid_size,h_grid_size,s_learn_rate,f_learn_rate,initial_neighbour_size,neigbour_range_decay,random_seed,iterations,distribution_type,metric_type,graph_type,score,
15,15,0.800000,0.700000,15.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.312431,
15,15,0.800000,0.700000,15.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.414257,
15,15,0.800000,0.700000,15.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.321501,
15,15,0.800000,0.700000,15.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.330300,
15,15,0.800000,0.700000,20.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.559673,
15,15,0.800000,0.700000,15.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.346868,
15,15,0.800000,0.700000,20.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.684321,
15,15,0.800000,0.700000,20.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.706008,
15,15,0.800000,0.700000,20.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.444104,
15,15,0.800000,0.700000,20.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.414316,
15,15,0.800000,0.700000,20.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.434573,
15,15,0.800000,0.700000,20.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.358561,
15,15,0.800000,0.700000,20.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.351064,
15,15,0.800000,0.700000,20.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.336202,
15,15,0.800000,0.700000,20.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.587325,
15,15,0.800000,0.700000,20.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.352130,
15,15,0.800000,0.700000,20.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.483213,
15,15,0.800000,0.700000,20.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.371635,
15,15,0.800000,0.700000,20.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.360229,
15,15,0.800000,0.700000,20.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.552379,
15,15,0.800000,0.700000,20.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.342726,
15,15,0.800000,0.700000,20.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.392751,
15,15,0.800000,0.700000,20.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.359600,
15,15,0.800000,0.700000,20.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.389092,
15,15,0.800000,0.700000,20.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.406122,
15,15,0.800000,0.700000,20.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.464360,
15,15,0.800000,0.700000,20.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.330373,
15,15,0.800000,0.700000,20.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.358024,
15,15,0.800000,0.700000,20.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.541947,
15,15,0.800000,0.700000,20.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.587665,
15,15,0.800000,0.700000,20.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.575424,
15,15,0.800000,0.700000,20.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.330035,
15,15,0.800000,0.700000,20.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.404830,
15,15,0.800000,0.700000,20.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.344661,
15,15,0.800000,0.700000,20.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.461871,
15,15,0.800000,0.700000,20.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.378432,
15,15,0.800000,0.700000,20.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.324176,
15,15,0.800000,0.700000,20.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.333685,
15,15,0.800000,0.700000,20.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.312596,
15,15,0.800000,0.700000,20.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.324431,
15,15,0.800000,0.700000,25.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.564906,
15,15,0.800000,0.700000,20.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.376012,
15,15,0.800000,0.700000,25.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.582401,
15,15,0.800000,0.700000,25.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.609560,
15,15,0.800000,0.700000,25.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.496399,
15,15,0.800000,0.700000,25.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.442789,
15,15,0.800000,0.700000,25.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.429071,
15,15,0.800000,0.700000,25.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.354677,
15,15,0.800000,0.700000,25.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.346754,
15,15,0.800000,0.700000,25.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.367529,
15,15,0.800000,0.700000,25.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.373782,
15,15,0.800000,0.700000,25.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.387239,
15,15,0.800000,0.700000,25.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.850528,
15,15,0.800000,0.700000,25.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.510671,
15,15,0.800000,0.700000,25.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.644184,
15,15,0.800000,0.700000,25.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.361961,
15,15,0.800000,0.700000,25.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.465070,
15,15,0.800000,0.700000,25.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.429665,
15,15,0.800000,0.700000,25.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.532025,
15,15,0.800000,0.700000,25.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.386675,
15,15,0.800000,0.700000,25.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.360191,
15,15,0.800000,0.700000,25.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.373170,
15,15,0.800000,0.700000,25.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.412898,
15,15,0.800000,0.700000,25.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.338048,
15,15,0.800000,0.700000,25.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.376371,
15,15,0.800000,0.700000,25.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.562107,
15,15,0.800000,0.700000,25.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.548537,
15,15,0.800000,0.700000,25.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.554165,
15,15,0.800000,0.700000,25.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.337268,
15,15,0.800000,0.700000,25.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.338804,
15,15,0.800000,0.700000,25.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.486225,
15,15,0.800000,0.700000,25.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.359944,
15,15,0.800000,0.700000,25.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.365569,
15,15,0.800000,0.700000,25.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.359504,
15,15,0.800000,0.700000,25.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.370499,
15,15,1.000000,0.000000,5.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.682117,
15,15,0.800000,0.700000,25.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.354612,
15,15,0.800000,0.700000,25.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.436677,
15,15,1.000000,0.000000,5.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.728319,
15,15,1.000000,0.000000,5.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.433145,
15,15,1.000000,0.000000,5.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.555946,
15,15,1.000000,0.000000,5.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.416059,
15,15,1.000000,0.000000,5.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.416937,
15,15,1.000000,0.000000,5.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.367071,
15,15,1.000000,0.000000,5.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.354060,
15,15,1.000000,0.000000,5.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.323131,
15,15,1.000000,0.000000,5.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.329026,
15,15,1.000000,0.000000,5.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.366804,
15,15,1.000000,0.000000,5.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.328171,
15,15,1.000000,0.000000,5.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.647851,
15,15,1.000000,0.000000,5.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.446889,
15,15,1.000000,0.000000,5.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.570134,
15,15,1.000000,0.000000,5.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.405043,
15,15,1.000000,0.000000,5.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.402178,
15,15,1.000000,0.000000,5.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.349625,
15,15,1.000000,0.000000,5.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.336954,
15,15,1.000000,0.000000,5.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.339166,
15,15,1.000000,0.000000,5.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.361107,
15,15,1.000000,0.000000,5.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.326565,
15,15,1.000000,0.000000,5.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.318070,
15,15,1.000000,0.000000,5.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.604875,
15,15,1.000000,0.000000,5.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.314529,
15,15,1.000000,0.000000,5.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.615867,
15,15,1.000000,0.000000,5.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.683243,
15,15,1.000000,0.000000,5.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.405005,
15,15,1.000000,0.000000,5.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.421314,
15,15,1.000000,0.000000,5.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.360894,
15,15,1.000000,0.000000,5.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.348358,
15,15,1.000000,0.000000,5.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.339505,
15,15,1.000000,0.000000,5.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.328110,
15,15,1.000000,0.000000,5.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.302882,
15,15,1.000000,0.000000,5.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.317763,
15,15,1.000000,0.000000,10.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.661255,
15,15,1.000000,0.000000,5.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.310347,
15,15,1.000000,0.000000,10.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.503219,
15,15,1.000000,0.000000,10.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.390035,
15,15,1.000000,0.000000,10.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.499887,
15,15,1.000000,0.000000,10.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.544504,
15,15,1.000000,0.000000,10.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.466182,
15,15,1.000000,0.000000,10.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.406821,
15,15,1.000000,0.000000,10.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.355105,
15,15,1.000000,0.000000,10.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.422005,
15,15,1.000000,0.000000,10.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.367819,
15,15,1.000000,0.000000,10.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.351390,
15,15,1.000000,0.000000,10.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.736726,
15,15,1.000000,0.000000,10.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.346504,
15,15,1.000000,0.000000,10.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.580164,
15,15,1.000000,0.000000,10.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.604880,
15,15,1.000000,0.000000,10.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.474720,
15,15,1.000000,0.000000,10.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.405090,
15,15,1.000000,0.000000,10.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.445750,
15,15,1.000000,0.000000,10.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.396962,
15,15,1.000000,0.000000,10.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.402259,
15,15,1.000000,0.000000,10.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.409674,
15,15,1.000000,0.000000,10.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.371542,
15,15,1.000000,0.000000,10.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.618733,
15,15,1.000000,0.000000,10.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.352036,
15,15,1.000000,0.000000,10.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.378586,
15,15,1.000000,0.000000,10.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.670705,
15,15,1.000000,0.000000,10.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.652234,
15,15,1.000000,0.000000,10.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.378620,
15,15,1.000000,0.000000,10.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.409718,
15,15,1.000000,0.000000,10.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.385547,
15,15,1.000000,0.000000,10.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.353925,
15,15,1.000000,0.000000,10.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.374507,
15,15,1.000000,0.000000,10.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.363333,
15,15,1.000000,0.000000,10.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.325462,
15,15,1.000000,0.000000,10.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.345266,
15,15,1.000000,0.000000,15.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.651196,
15,15,1.000000,0.000000,10.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.370540,
15,15,1.000000,0.000000,15.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.603014,
15,15,1.000000,0.000000,15.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.599147,
15,15,1.000000,0.000000,15.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.463873,
15,15,1.000000,0.000000,15.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.510106,
15,15,1.000000,0.000000,15.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.479928,
15,15,1.000000,0.000000,15.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.425997,
15,15,1.000000,0.000000,15.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.431794,
15,15,1.000000,0.000000,15.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.364359,
15,15,1.000000,0.000000,15.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.343681,
15,15,1.000000,0.000000,15.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.384968,
15,15,1.000000,0.000000,15.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.648648,
15,15,1.000000,0.000000,15.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.411947,
15,15,1.000000,0.000000,15.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.770048,
15,15,1.000000,0.000000,15.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.686345,
15,15,1.000000,0.000000,15.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.487677,
15,15,1.000000,0.000000,15.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.462136,
15,15,1.000000,0.000000,15.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.540153,
15,15,1.000000,0.000000,15.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.438876,
15,15,1.000000,0.000000,15.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.385266,
15,15,1.000000,0.000000,15.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.384932,
15,15,1.000000,0.000000,15.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.407943,
15,15,1.000000,0.000000,15.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.569112,
15,15,1.000000,0.000000,15.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.385479,
15,15,1.000000,0.000000,15.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.390518,
15,15,1.000000,0.000000,15.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.582214,
15,15,1.000000,0.000000,15.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.663107,
15,15,1.000000,0.000000,15.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.401957,
15,15,1.000000,0.000000,15.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.514743,
15,15,1.000000,0.000000,15.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.461039,
15,15,1.000000,0.000000,15.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.351881,
15,15,1.000000,0.000000,15.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.363767,
15,15,1.000000,0.000000,15.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.376005,
15,15,1.000000,0.000000,15.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.328474,
15,15,1.000000,0.000000,20.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.686046,
15,15,1.000000,0.000000,15.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.357964,
15,15,1.000000,0.000000,15.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.370650,
15,15,1.000000,0.000000,20.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.686533,
15,15,1.000000,0.000000,20.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.429078,
15,15,1.000000,0.000000,20.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.479027,
15,15,1.000000,0.000000,20.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.438798,
15,15,1.000000,0.000000,20.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.457570,
15,15,1.000000,0.000000,20.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.479527,
15,15,1.000000,0.000000,20.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.377557,
15,15,1.000000,0.000000,20.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.408315,
15,15,1.000000,0.000000,20.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.384697,
15,15,1.000000,0.000000,20.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.637865,
15,15,1.000000,0.000000,20.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.425248,
15,15,1.000000,0.000000,20.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.386781,
15,15,1.000000,0.000000,20.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.587095,
15,15,1.000000,0.000000,20.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.580623,
15,15,1.000000,0.000000,20.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.557449,
15,15,1.000000,0.000000,20.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.538521,
15,15,1.000000,0.000000,20.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.412550,
15,15,1.000000,0.000000,20.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.442414,
15,15,1.000000,0.000000,20.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.377962,
15,15,1.000000,0.000000,20.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.380507,
15,15,1.000000,0.000000,20.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.398452,
15,15,1.000000,0.000000,20.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.379961,
15,15,1.000000,0.000000,20.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.596238,
15,15,1.000000,0.000000,20.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.375661,
15,15,1.000000,0.000000,20.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.674361,
15,15,1.000000,0.000000,20.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.713766,
15,15,1.000000,0.000000,20.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.440839,
15,15,1.000000,0.000000,20.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.431536,
15,15,1.000000,0.000000,20.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.426029,
15,15,1.000000,0.000000,20.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.455911,
15,15,1.000000,0.000000,20.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.448141,
15,15,1.000000,0.000000,20.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.419221,
15,15,1.000000,0.000000,20.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.323143,
15,15,1.000000,0.000000,25.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.607852,
15,15,1.000000,0.000000,20.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.344762,
15,15,1.000000,0.000000,20.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.375884,
15,15,1.000000,0.000000,25.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.674750,
15,15,1.000000,0.000000,25.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.580251,
15,15,1.000000,0.000000,25.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.572230,
15,15,1.000000,0.000000,25.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.661102,
15,15,1.000000,0.000000,25.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.457769,
15,15,1.000000,0.000000,25.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.428563,
15,15,1.000000,0.000000,25.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.626344,
15,15,1.000000,0.000000,25.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.434679,
15,15,1.000000,0.000000,25.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.410201,
15,15,1.000000,0.000000,25.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.540615,
15,15,1.000000,0.000000,25.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.426164,
15,15,1.000000,0.000000,25.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.436861,
15,15,1.000000,0.000000,25.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.591351,
15,15,1.000000,0.000000,25.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.582906,
15,15,1.000000,0.000000,25.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.529351,
15,15,1.000000,0.000000,25.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.421358,
15,15,1.000000,0.000000,25.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.503005,
15,15,1.000000,0.000000,25.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.431589,
15,15,1.000000,0.000000,25.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.500023,
15,15,1.000000,0.000000,25.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.403040,
15,15,1.000000,0.000000,25.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.444484,
15,15,1.000000,0.000000,25.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.672701,
15,15,1.000000,0.000000,25.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.410639,
15,15,1.000000,0.000000,25.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.393510,
15,15,1.000000,0.000000,25.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.619763,
15,15,1.000000,0.000000,25.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.600592,
15,15,1.000000,0.000000,25.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.438301,
15,15,1.000000,0.000000,25.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.498266,
15,15,1.000000,0.000000,25.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.520595,
15,15,1.000000,0.000000,25.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.382656,
15,15,1.000000,0.000000,25.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.473519,
15,15,1.000000,0.000000,25.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.402661,
15,15,1.000000,0.000000,25.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.367743,
15,15,1.000000,0.200000,5.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.533073,
15,15,1.000000,0.000000,25.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.377452,
